id,group,time,date,entrees,sumentrees
llem,other,01:30,07/01/2019,0,58
llem,other,02:00,07/01/2019,0,58
llem,other,02:30,07/01/2019,0,58
llem,other,03:00,07/01/2019,0,58
llem,other,03:30,07/01/2019,0,58
llem,other,04:00,07/01/2019,0,58
llem,other,04:30,07/01/2019,0,58
llem,other,05:00,07/01/2019,0,58
llem,other,05:30,07/01/2019,0,58
llem,other,06:00,07/01/2019,0,58
llem,other,06:30,07/01/2019,0,58
llem,other,07:00,07/01/2019,0,58
llem,other,07:30,07/01/2019,0,58
llem,other,08:00,07/01/2019,0,58
llem,other,08:30,07/01/2019,0,58
llem,other,09:00,07/01/2019,6,64
llem,other,09:30,07/01/2019,3,67
llem,other,10:00,07/01/2019,6,73
llem,other,10:30,07/01/2019,6,79
llem,other,11:00,07/01/2019,4,83
llem,other,11:30,07/01/2019,6,89
llem,other,12:00,07/01/2019,5,94
llem,other,12:30,07/01/2019,6,100
llem,other,13:00,07/01/2019,6,106
llem,other,13:30,07/01/2019,0,106
llem,other,14:00,07/01/2019,11,117
llem,other,14:30,07/01/2019,14,131
llem,other,15:00,07/01/2019,12,143
llem,other,15:30,07/01/2019,13,156
llem,other,16:00,07/01/2019,4,160
llem,other,16:30,07/01/2019,12,172
llem,other,17:00,07/01/2019,12,184
llem,other,17:30,07/01/2019,12,196
llem,other,18:00,07/01/2019,0,196
llem,other,18:30,07/01/2019,3,199
llem,other,19:00,07/01/2019,2,201
llem,other,19:30,07/01/2019,0,201
llem,other,20:00,07/01/2019,0,201
llem,other,20:30,07/01/2019,0,201
llem,other,21:00,07/01/2019,1,202
llem,other,21:30,07/01/2019,2,204
llem,other,22:00,07/01/2019,1,205
llem,other,22:30,07/01/2019,0,205
llem,other,23:00,07/01/2019,0,205
llem,other,23:30,07/01/2019,0,205
llem,other,00:00,08/01/2019,0,205
llem,other,00:30,08/01/2019,0,205
llem,other,01:00,08/01/2019,0,205
llem,other,01:30,08/01/2019,0,205
llem,other,02:00,08/01/2019,0,205
llem,other,02:30,08/01/2019,0,205
llem,other,03:00,08/01/2019,0,205
llem,other,03:30,08/01/2019,0,205
llem,other,04:00,08/01/2019,0,205
llem,other,04:30,08/01/2019,0,205
llem,other,05:00,08/01/2019,0,205
llem,other,05:30,08/01/2019,0,205
llem,other,06:00,08/01/2019,0,205
llem,other,06:30,08/01/2019,0,205
llem,other,07:00,08/01/2019,0,205
llem,other,07:30,08/01/2019,0,205
llem,other,08:00,08/01/2019,0,205
llem,other,08:30,08/01/2019,0,205
llem,other,09:00,08/01/2019,2,207
llem,other,09:30,08/01/2019,16,223
llem,other,10:00,08/01/2019,7,230
llem,other,10:30,08/01/2019,8,238
llem,other,11:00,08/01/2019,12,250
llem,other,11:30,08/01/2019,8,258
llem,other,12:00,08/01/2019,7,265
llem,other,12:30,08/01/2019,8,273
llem,other,13:00,08/01/2019,21,294
llem,other,13:30,08/01/2019,18,312
llem,other,14:00,08/01/2019,16,328
llem,other,14:30,08/01/2019,11,339
llem,other,15:00,08/01/2019,9,348
llem,other,15:30,08/01/2019,11,359
llem,other,16:00,08/01/2019,11,370
llem,other,16:30,08/01/2019,12,382
llem,other,17:00,08/01/2019,11,393
llem,other,17:30,08/01/2019,3,396
llem,other,18:00,08/01/2019,5,401
llem,other,18:30,08/01/2019,1,402
llem,other,19:00,08/01/2019,8,410
llem,other,19:30,08/01/2019,0,410
llem,other,20:00,08/01/2019,2,412
llem,other,20:30,08/01/2019,1,413
llem,other,21:00,08/01/2019,0,413
llem,other,21:30,08/01/2019,2,415
llem,other,22:00,08/01/2019,0,415
llem,other,22:30,08/01/2019,0,415
llem,other,23:00,08/01/2019,0,415
llem,other,23:30,08/01/2019,0,415
llem,other,00:00,09/01/2019,0,415
llem,other,00:30,09/01/2019,0,415
llem,other,01:00,09/01/2019,0,415
llem,other,01:30,09/01/2019,0,415
llem,other,02:00,09/01/2019,0,415
llem,other,02:30,09/01/2019,0,415
llem,other,03:00,09/01/2019,0,415
llem,other,03:30,09/01/2019,0,415
llem,other,04:00,09/01/2019,0,415
llem,other,04:30,09/01/2019,0,415
llem,other,05:00,09/01/2019,0,415
llem,other,05:30,09/01/2019,0,415
llem,other,06:00,09/01/2019,0,415
llem,other,06:30,09/01/2019,0,415
llem,other,07:00,09/01/2019,0,415
llem,other,07:30,09/01/2019,0,415
llem,other,08:00,09/01/2019,0,415
llem,other,08:30,09/01/2019,0,415
llem,other,09:00,09/01/2019,4,419
llem,other,09:30,09/01/2019,2,421
llem,other,10:00,09/01/2019,7,428
llem,other,10:30,09/01/2019,1,429
llem,other,11:00,09/01/2019,3,432
llem,other,11:30,09/01/2019,0,432
llem,other,12:00,09/01/2019,3,435
llem,other,12:30,09/01/2019,3,438
llem,other,13:00,09/01/2019,15,453
llem,other,13:30,09/01/2019,1,454
llem,other,14:00,09/01/2019,4,458
llem,other,14:30,09/01/2019,3,461
llem,other,15:00,09/01/2019,3,464
llem,other,15:30,09/01/2019,13,477
llem,other,16:00,09/01/2019,13,490
llem,other,16:30,09/01/2019,6,496
llem,other,17:00,09/01/2019,4,500
llem,other,17:30,09/01/2019,2,502
llem,other,18:00,09/01/2019,5,507
llem,other,18:30,09/01/2019,1,508
llem,other,19:00,09/01/2019,1,509
llem,other,19:30,09/01/2019,1,510
llem,other,20:00,09/01/2019,1,511
llem,other,20:30,09/01/2019,0,511
llem,other,21:00,09/01/2019,0,511
llem,other,21:30,09/01/2019,0,511
llem,other,22:00,09/01/2019,1,512
llem,other,22:30,09/01/2019,0,512
llem,other,23:00,09/01/2019,0,512
llem,other,23:30,09/01/2019,0,512
llem,other,00:00,10/01/2019,0,512
llem,other,00:30,10/01/2019,0,512
llem,other,01:00,10/01/2019,0,512
llem,other,01:30,10/01/2019,0,512
llem,other,02:00,10/01/2019,0,512
llem,other,02:30,10/01/2019,0,512
llem,other,03:00,10/01/2019,0,512
llem,other,03:30,10/01/2019,0,512
llem,other,04:00,10/01/2019,0,512
llem,other,04:30,10/01/2019,0,512
llem,other,05:00,10/01/2019,0,512
llem,other,05:30,10/01/2019,0,512
llem,other,06:00,10/01/2019,0,512
llem,other,06:30,10/01/2019,0,512
llem,other,07:00,10/01/2019,0,512
llem,other,07:30,10/01/2019,0,512
llem,other,08:00,10/01/2019,0,512
llem,other,08:30,10/01/2019,0,512
llem,other,09:00,10/01/2019,2,514
llem,other,09:30,10/01/2019,3,517
llem,other,10:00,10/01/2019,3,520
llem,other,10:30,10/01/2019,3,523
llem,other,11:00,10/01/2019,3,526
llem,other,11:30,10/01/2019,3,529
llem,other,12:00,10/01/2019,5,534
llem,other,12:30,10/01/2019,3,537
llem,other,13:00,10/01/2019,5,542
llem,other,13:30,10/01/2019,6,548
llem,other,14:00,10/01/2019,9,557
llem,other,14:30,10/01/2019,1,558
llem,other,15:00,10/01/2019,2,560
llem,other,15:30,10/01/2019,4,564
llem,other,16:00,10/01/2019,3,567
llem,other,16:30,10/01/2019,3,570
llem,other,17:00,10/01/2019,0,570
llem,other,17:30,10/01/2019,0,570
llem,other,18:00,10/01/2019,1,571
llem,other,18:30,10/01/2019,1,572
llem,other,19:00,10/01/2019,0,572
llem,other,19:30,10/01/2019,1,573
llem,other,20:00,10/01/2019,0,573
llem,other,20:30,10/01/2019,1,574
llem,other,21:00,10/01/2019,3,577
llem,other,21:30,10/01/2019,0,577
llem,other,22:00,10/01/2019,0,577
llem,other,22:30,10/01/2019,0,577
llem,other,23:00,10/01/2019,0,577
llem,other,23:30,10/01/2019,0,577
llem,other,00:00,11/01/2019,0,577
llem,other,00:30,11/01/2019,0,577
llem,other,01:00,11/01/2019,0,577
llem,other,01:30,11/01/2019,0,577
llem,other,02:00,11/01/2019,0,577
llem,other,02:30,11/01/2019,0,577
llem,other,03:00,11/01/2019,0,577
llem,other,03:30,11/01/2019,0,577
llem,other,04:00,11/01/2019,0,577
llem,other,04:30,11/01/2019,0,577
llem,other,05:00,11/01/2019,0,577
llem,other,05:30,11/01/2019,0,577
llem,other,06:00,11/01/2019,0,577
llem,other,06:30,11/01/2019,0,577
llem,other,07:00,11/01/2019,0,577
llem,other,07:30,11/01/2019,0,577
llem,other,08:00,11/01/2019,0,577
llem,other,08:30,11/01/2019,0,577
llem,other,09:00,11/01/2019,2,579
llem,other,09:30,11/01/2019,2,581
llem,other,10:00,11/01/2019,2,583
llem,other,10:30,11/01/2019,3,586
llem,other,11:00,11/01/2019,1,587
llem,other,11:30,11/01/2019,1,588
llem,other,12:00,11/01/2019,0,588
llem,other,12:30,11/01/2019,2,590
llem,other,13:00,11/01/2019,1,591
llem,other,13:30,11/01/2019,0,591
llem,other,14:00,11/01/2019,1,592
llem,other,14:30,11/01/2019,1,593
llem,other,15:00,11/01/2019,1,594
llem,other,15:30,11/01/2019,1,595
llem,other,16:00,11/01/2019,9,604
llem,other,16:30,11/01/2019,2,606
llem,other,17:00,11/01/2019,3,609
llem,other,17:30,11/01/2019,0,609
llem,other,18:00,11/01/2019,1,610
llem,other,18:30,11/01/2019,2,612
llem,other,19:00,11/01/2019,0,612
llem,other,19:30,11/01/2019,0,612
llem,other,20:00,11/01/2019,0,612
llem,other,20:30,11/01/2019,1,613
llem,other,21:00,11/01/2019,0,613
llem,other,21:30,11/01/2019,0,613
llem,other,22:00,11/01/2019,0,613
llem,other,22:30,11/01/2019,0,613
llem,other,23:00,11/01/2019,0,613
llem,other,23:30,11/01/2019,0,613
llem,other,00:00,12/01/2019,0,613
llem,other,00:30,12/01/2019,0,613
llem,other,01:00,12/01/2019,0,613
llem,other,01:30,12/01/2019,0,613
llem,other,02:00,12/01/2019,0,613
llem,other,02:30,12/01/2019,0,613
llem,other,03:00,12/01/2019,0,613
llem,other,03:30,12/01/2019,0,613
llem,other,04:00,12/01/2019,0,613
llem,other,04:30,12/01/2019,0,613
llem,other,05:00,12/01/2019,0,613
llem,other,05:30,12/01/2019,0,613
llem,other,06:00,12/01/2019,0,613
llem,other,06:30,12/01/2019,0,613
llem,other,07:00,12/01/2019,0,613
llem,other,07:30,12/01/2019,0,613
llem,other,08:00,12/01/2019,0,613
llem,other,08:30,12/01/2019,0,613
llem,other,09:00,12/01/2019,0,613
llem,other,09:30,12/01/2019,1,614
llem,other,10:00,12/01/2019,1,615
llem,other,10:30,12/01/2019,1,616
llem,other,11:00,12/01/2019,1,617
llem,other,11:30,12/01/2019,1,618
llem,other,12:00,12/01/2019,0,618
llem,other,12:30,12/01/2019,1,619
llem,other,13:00,12/01/2019,0,619
llem,other,13:30,12/01/2019,0,619
llem,other,14:00,12/01/2019,1,620
llem,other,14:30,12/01/2019,0,620
llem,other,15:00,12/01/2019,0,620
llem,other,15:30,12/01/2019,0,620
llem,other,16:00,12/01/2019,0,620
llem,other,16:30,12/01/2019,0,620
llem,other,17:00,12/01/2019,0,620
llem,other,17:30,12/01/2019,0,620
llem,other,18:00,12/01/2019,0,620
llem,other,18:30,12/01/2019,0,620
llem,other,19:00,12/01/2019,0,620
llem,other,19:30,12/01/2019,0,620
llem,other,20:00,12/01/2019,0,620
llem,other,20:30,12/01/2019,0,620
llem,other,21:00,12/01/2019,0,620
llem,other,21:30,12/01/2019,0,620
llem,other,22:00,12/01/2019,0,620
llem,other,22:30,12/01/2019,0,620
llem,other,23:00,12/01/2019,0,620
llem,other,23:30,12/01/2019,0,620
llem,other,00:00,13/01/2019,0,620
llem,other,00:30,13/01/2019,0,620
llem,other,01:00,13/01/2019,0,620
llem,other,01:30,13/01/2019,0,620
llem,other,02:00,13/01/2019,0,620
llem,other,02:30,13/01/2019,0,620
llem,other,03:00,13/01/2019,0,620
llem,other,03:30,13/01/2019,0,620
llem,other,04:00,13/01/2019,0,620
llem,other,04:30,13/01/2019,0,620
llem,other,05:00,13/01/2019,0,620
llem,other,05:30,13/01/2019,0,620
llem,other,06:00,13/01/2019,0,620
llem,other,06:30,13/01/2019,0,620
llem,other,07:00,13/01/2019,0,620
llem,other,07:30,13/01/2019,0,620
llem,other,08:00,13/01/2019,0,620
llem,other,08:30,13/01/2019,0,620
llem,other,09:00,13/01/2019,0,620
llem,other,09:30,13/01/2019,0,620
llem,other,10:00,13/01/2019,0,620
llem,other,10:30,13/01/2019,0,620
llem,other,11:00,13/01/2019,0,620
llem,other,11:30,13/01/2019,0,620
llem,other,12:00,13/01/2019,0,620
llem,other,12:30,13/01/2019,0,620
llem,other,13:00,13/01/2019,0,620
llem,other,13:30,13/01/2019,0,620
llem,other,14:00,13/01/2019,0,620
llem,other,14:30,13/01/2019,0,620
llem,other,15:00,13/01/2019,0,620
llem,other,15:30,13/01/2019,0,620
llem,other,16:00,13/01/2019,0,620
llem,other,16:30,13/01/2019,0,620
llem,other,17:00,13/01/2019,0,620
llem,other,17:30,13/01/2019,0,620
llem,other,18:00,13/01/2019,0,620
llem,other,18:30,13/01/2019,0,620
llem,other,19:00,13/01/2019,0,620
llem,other,19:30,13/01/2019,0,620
llem,other,20:00,13/01/2019,0,620
llem,other,20:30,13/01/2019,0,620
llem,other,21:00,13/01/2019,0,620
llem,other,21:30,13/01/2019,0,620
llem,other,22:00,13/01/2019,0,620
llem,other,22:30,13/01/2019,0,620
llem,other,23:00,13/01/2019,0,620
llem,other,23:30,13/01/2019,0,620
llem,other,00:00,14/01/2019,0,620
llem,other,00:30,14/01/2019,0,620
llem,other,01:00,14/01/2019,0,620
llem,other,01:30,14/01/2019,0,620
llem,other,02:00,14/01/2019,0,620
llem,other,02:30,14/01/2019,0,620
llem,other,03:00,14/01/2019,0,620
llem,other,03:30,14/01/2019,0,620
llem,other,04:00,14/01/2019,0,620
llem,other,04:30,14/01/2019,0,620
llem,other,05:00,14/01/2019,0,620
llem,other,05:30,14/01/2019,0,620
llem,other,06:00,14/01/2019,0,620
llem,other,06:30,14/01/2019,0,620
llem,other,07:00,14/01/2019,0,620
llem,other,07:30,14/01/2019,0,620
llem,other,08:00,14/01/2019,0,620
llem,other,08:30,14/01/2019,0,620
llem,other,09:00,14/01/2019,11,631
llem,other,09:30,14/01/2019,8,639
llem,other,10:00,14/01/2019,8,647
llem,other,10:30,14/01/2019,2,649
llem,other,11:00,14/01/2019,18,667
llem,other,11:30,14/01/2019,5,672
llem,other,12:00,14/01/2019,7,679
llem,other,12:30,14/01/2019,5,684
llem,other,13:00,14/01/2019,7,691
llem,other,13:30,14/01/2019,6,697
llem,other,14:00,14/01/2019,7,704
llem,other,14:30,14/01/2019,7,711
llem,other,15:00,14/01/2019,18,729
llem,other,15:30,14/01/2019,15,744
llem,other,16:00,14/01/2019,3,747
llem,other,16:30,14/01/2019,10,757
llem,other,17:00,14/01/2019,0,757
llem,other,17:30,14/01/2019,4,761
llem,other,18:00,14/01/2019,4,765
llem,other,18:30,14/01/2019,2,767
llem,other,19:00,14/01/2019,4,771
llem,other,19:30,14/01/2019,2,773
llem,other,20:00,14/01/2019,4,777
llem,other,20:30,14/01/2019,2,779
llem,other,21:00,14/01/2019,1,780
llem,other,21:30,14/01/2019,0,780
llem,other,22:00,14/01/2019,0,780
llem,other,22:30,14/01/2019,0,780
llem,other,23:00,14/01/2019,0,780
llem,other,23:30,14/01/2019,0,780
llem,other,00:00,15/01/2019,0,780
llem,other,00:30,15/01/2019,0,780
llem,other,01:00,15/01/2019,0,780
llem,other,01:30,15/01/2019,0,780
llem,other,02:00,15/01/2019,0,780
llem,other,02:30,15/01/2019,0,780
llem,other,03:00,15/01/2019,0,780
llem,other,03:30,15/01/2019,0,780
llem,other,04:00,15/01/2019,0,780
llem,other,04:30,15/01/2019,0,780
llem,other,05:00,15/01/2019,0,780
llem,other,05:30,15/01/2019,0,780
llem,other,06:00,15/01/2019,0,780
llem,other,06:30,15/01/2019,0,780
llem,other,07:00,15/01/2019,0,780
llem,other,07:30,15/01/2019,0,780
llem,other,08:00,15/01/2019,0,780
llem,other,08:30,15/01/2019,0,780
llem,other,09:00,15/01/2019,4,784
llem,other,09:30,15/01/2019,5,789
llem,other,10:00,15/01/2019,5,794
llem,other,10:30,15/01/2019,5,799
llem,other,11:00,15/01/2019,2,801
llem,other,11:30,15/01/2019,0,801
llem,other,12:00,15/01/2019,5,806
llem,other,12:30,15/01/2019,9,815
llem,other,13:00,15/01/2019,9,824
llem,other,13:30,15/01/2019,13,837
llem,other,14:00,15/01/2019,7,844
llem,other,14:30,15/01/2019,6,850
llem,other,15:00,15/01/2019,7,857
llem,other,15:30,15/01/2019,12,869
llem,other,16:00,15/01/2019,7,876
llem,other,16:30,15/01/2019,8,884
llem,other,17:00,15/01/2019,5,889
llem,other,17:30,15/01/2019,2,891
llem,other,18:00,15/01/2019,12,903
llem,other,18:30,15/01/2019,20,923
llem,other,19:00,15/01/2019,2,925
llem,other,19:30,15/01/2019,3,928
llem,other,20:00,15/01/2019,3,931
llem,other,20:30,15/01/2019,3,934
llem,other,21:00,15/01/2019,3,937
llem,other,21:30,15/01/2019,0,937
llem,other,22:00,15/01/2019,0,937
llem,other,22:30,15/01/2019,0,937
llem,other,23:00,15/01/2019,0,937
llem,other,23:30,15/01/2019,0,937
llem,other,00:00,16/01/2019,0,937
llem,other,00:30,16/01/2019,0,937
llem,other,01:00,16/01/2019,0,937
llem,other,01:30,16/01/2019,0,937
llem,other,02:00,16/01/2019,0,937
llem,other,02:30,16/01/2019,0,937
llem,other,03:00,16/01/2019,0,937
llem,other,03:30,16/01/2019,0,937
llem,other,04:00,16/01/2019,0,937
llem,other,04:30,16/01/2019,0,937
llem,other,05:00,16/01/2019,0,937
llem,other,05:30,16/01/2019,0,937
llem,other,06:00,16/01/2019,0,937
llem,other,06:30,16/01/2019,0,937
llem,other,07:00,16/01/2019,0,937
llem,other,07:30,16/01/2019,0,937
llem,other,08:00,16/01/2019,0,937
llem,other,08:30,16/01/2019,0,937
llem,other,09:00,16/01/2019,5,942
llem,other,09:30,16/01/2019,1,943
llem,other,10:00,16/01/2019,4,947
llem,other,10:30,16/01/2019,1,948
llem,other,11:00,16/01/2019,4,952
llem,other,11:30,16/01/2019,4,956
llem,other,12:00,16/01/2019,7,963
llem,other,12:30,16/01/2019,2,965
llem,other,13:00,16/01/2019,4,969
llem,other,13:30,16/01/2019,16,985
llem,other,14:00,16/01/2019,16,1001
llem,other,14:30,16/01/2019,18,1019
llem,other,15:00,16/01/2019,20,1039
llem,other,15:30,16/01/2019,3,1042
llem,other,16:00,16/01/2019,0,1042
llem,other,16:30,16/01/2019,8,1050
llem,other,17:00,16/01/2019,6,1056
llem,other,17:30,16/01/2019,2,1058
llem,other,18:00,16/01/2019,8,1066
llem,other,18:30,16/01/2019,4,1070
llem,other,19:00,16/01/2019,2,1072
llem,other,19:30,16/01/2019,1,1073
llem,other,20:00,16/01/2019,2,1075
llem,other,20:30,16/01/2019,0,1075
llem,other,21:00,16/01/2019,1,1076
llem,other,21:30,16/01/2019,0,1076
llem,other,22:00,16/01/2019,1,1077
llem,other,22:30,16/01/2019,0,1077
llem,other,23:00,16/01/2019,0,1077
llem,other,23:30,16/01/2019,0,1077
llem,other,00:00,17/01/2019,0,1077
llem,other,00:30,17/01/2019,0,1077
llem,other,01:00,17/01/2019,0,1077
llem,other,01:30,17/01/2019,0,1077
llem,other,02:00,17/01/2019,0,1077
llem,other,02:30,17/01/2019,0,1077
llem,other,03:00,17/01/2019,0,1077
llem,other,03:30,17/01/2019,0,1077
llem,other,04:00,17/01/2019,0,1077
llem,other,04:30,17/01/2019,0,1077
llem,other,05:00,17/01/2019,0,1077
llem,other,05:30,17/01/2019,0,1077
llem,other,06:00,17/01/2019,0,1077
llem,other,06:30,17/01/2019,0,1077
llem,other,07:00,17/01/2019,0,1077
llem,other,07:30,17/01/2019,0,1077
llem,other,08:00,17/01/2019,0,1077
llem,other,08:30,17/01/2019,0,1077
llem,other,09:00,17/01/2019,13,1090
llem,other,09:30,17/01/2019,3,1093
llem,other,10:00,17/01/2019,3,1096
llem,other,10:30,17/01/2019,2,1098
llem,other,11:00,17/01/2019,2,1100
llem,other,11:30,17/01/2019,3,1103
llem,other,12:00,17/01/2019,3,1106
llem,other,12:30,17/01/2019,4,1110
llem,other,13:00,17/01/2019,4,1114
llem,other,13:30,17/01/2019,4,1118
llem,other,14:00,17/01/2019,5,1123
llem,other,14:30,17/01/2019,2,1125
llem,other,15:00,17/01/2019,3,1128
llem,other,15:30,17/01/2019,3,1131
llem,other,16:00,17/01/2019,4,1135
llem,other,16:30,17/01/2019,4,1139
llem,other,17:00,17/01/2019,1,1140
llem,other,17:30,17/01/2019,11,1151
llem,other,18:00,17/01/2019,1,1152
llem,other,18:30,17/01/2019,2,1154
llem,other,19:00,17/01/2019,0,1154
llem,other,19:30,17/01/2019,1,1155
llem,other,20:00,17/01/2019,2,1157
llem,other,20:30,17/01/2019,2,1159
llem,other,21:00,17/01/2019,2,1161
llem,other,21:30,17/01/2019,0,1161
llem,other,22:00,17/01/2019,1,1162
llem,other,22:30,17/01/2019,0,1162
llem,other,23:00,17/01/2019,0,1162
llem,other,23:30,17/01/2019,0,1162
llem,other,00:00,18/01/2019,0,1162
llem,other,00:30,18/01/2019,0,1162
llem,other,01:00,18/01/2019,0,1162
llem,other,01:30,18/01/2019,0,1162
llem,other,02:00,18/01/2019,0,1162
llem,other,02:30,18/01/2019,0,1162
llem,other,03:00,18/01/2019,0,1162
llem,other,03:30,18/01/2019,0,1162
llem,other,04:00,18/01/2019,0,1162
llem,other,04:30,18/01/2019,0,1162
llem,other,05:00,18/01/2019,0,1162
llem,other,05:30,18/01/2019,0,1162
llem,other,06:00,18/01/2019,0,1162
llem,other,06:30,18/01/2019,0,1162
llem,other,07:00,18/01/2019,0,1162
llem,other,07:30,18/01/2019,0,1162
llem,other,08:00,18/01/2019,0,1162
llem,other,08:30,18/01/2019,0,1162
llem,other,09:00,18/01/2019,3,1165
llem,other,09:30,18/01/2019,2,1167
llem,other,10:00,18/01/2019,0,1167
llem,other,10:30,18/01/2019,1,1168
llem,other,11:00,18/01/2019,12,1180
llem,other,11:30,18/01/2019,11,1191
llem,other,12:00,18/01/2019,7,1198
llem,other,12:30,18/01/2019,2,1200
llem,other,13:00,18/01/2019,14,1214
llem,other,13:30,18/01/2019,8,1222
llem,other,14:00,18/01/2019,14,1236
llem,other,14:30,18/01/2019,5,1241
llem,other,15:00,18/01/2019,1,1242
llem,other,15:30,18/01/2019,4,1246
llem,other,16:00,18/01/2019,3,1249
llem,other,16:30,18/01/2019,2,1251
llem,other,17:00,18/01/2019,10,1261
llem,other,17:30,18/01/2019,2,1263
llem,other,18:00,18/01/2019,1,1264
llem,other,18:30,18/01/2019,0,1264
llem,other,19:00,18/01/2019,0,1264
llem,other,19:30,18/01/2019,0,1264
llem,other,20:00,18/01/2019,0,1264
llem,other,20:30,18/01/2019,0,1264
llem,other,21:00,18/01/2019,0,1264
llem,other,21:30,18/01/2019,0,1264
llem,other,22:00,18/01/2019,0,1264
llem,other,22:30,18/01/2019,0,1264
llem,other,23:00,18/01/2019,0,1264
llem,other,23:30,18/01/2019,0,1264
llem,other,00:00,19/01/2019,0,1264
llem,other,00:30,19/01/2019,0,1264
llem,other,01:00,19/01/2019,0,1264
llem,other,01:30,19/01/2019,0,1264
llem,other,02:00,19/01/2019,0,1264
llem,other,02:30,19/01/2019,0,1264
llem,other,03:00,19/01/2019,0,1264
llem,other,03:30,19/01/2019,0,1264
llem,other,04:00,19/01/2019,0,1264
llem,other,04:30,19/01/2019,0,1264
llem,other,05:00,19/01/2019,0,1264
llem,other,05:30,19/01/2019,0,1264
llem,other,06:00,19/01/2019,0,1264
llem,other,06:30,19/01/2019,0,1264
llem,other,07:00,19/01/2019,0,1264
llem,other,07:30,19/01/2019,0,1264
llem,other,08:00,19/01/2019,0,1264
llem,other,08:30,19/01/2019,0,1264
llem,other,09:00,19/01/2019,0,1264
llem,other,09:30,19/01/2019,0,1264
llem,other,10:00,19/01/2019,0,1264
llem,other,10:30,19/01/2019,0,1264
llem,other,11:00,19/01/2019,0,1264
llem,other,11:30,19/01/2019,0,1264
llem,other,12:00,19/01/2019,0,1264
llem,other,12:30,19/01/2019,21,1285
llem,other,13:00,19/01/2019,0,1285
llem,other,13:30,19/01/2019,0,1285
llem,other,14:00,19/01/2019,0,1285
llem,other,14:30,19/01/2019,0,1285
llem,other,15:00,19/01/2019,0,1285
llem,other,15:30,19/01/2019,0,1285
llem,other,16:00,19/01/2019,0,1285
llem,other,16:30,19/01/2019,0,1285
llem,other,17:00,19/01/2019,0,1285
llem,other,17:30,19/01/2019,0,1285
llem,other,18:00,19/01/2019,0,1285
llem,other,18:30,19/01/2019,0,1285
llem,other,19:00,19/01/2019,0,1285
llem,other,19:30,19/01/2019,0,1285
llem,other,20:00,19/01/2019,0,1285
llem,other,20:30,19/01/2019,0,1285
llem,other,21:00,19/01/2019,0,1285
llem,other,21:30,19/01/2019,0,1285
llem,other,22:00,19/01/2019,0,1285
llem,other,22:30,19/01/2019,0,1285
llem,other,23:00,19/01/2019,0,1285
llem,other,23:30,19/01/2019,0,1285
llem,other,00:00,20/01/2019,0,1285
llem,other,00:30,20/01/2019,0,1285
llem,other,01:00,20/01/2019,0,1285
llem,other,01:30,20/01/2019,0,1285
llem,other,02:00,20/01/2019,0,1285
llem,other,02:30,20/01/2019,0,1285
llem,other,03:00,20/01/2019,0,1285
llem,other,03:30,20/01/2019,0,1285
llem,other,04:00,20/01/2019,0,1285
llem,other,04:30,20/01/2019,0,1285
llem,other,05:00,20/01/2019,0,1285
llem,other,05:30,20/01/2019,0,1285
llem,other,06:00,20/01/2019,0,1285
llem,other,06:30,20/01/2019,0,1285
llem,other,07:00,20/01/2019,0,1285
llem,other,07:30,20/01/2019,0,1285
llem,other,08:00,20/01/2019,0,1285
llem,other,08:30,20/01/2019,0,1285
llem,other,09:00,20/01/2019,0,1285
llem,other,09:30,20/01/2019,0,1285
llem,other,10:00,20/01/2019,0,1285
llem,other,10:30,20/01/2019,0,1285
llem,other,11:00,20/01/2019,0,1285
llem,other,11:30,20/01/2019,0,1285
llem,other,12:00,20/01/2019,0,1285
llem,other,12:30,20/01/2019,0,1285
llem,other,13:00,20/01/2019,0,1285
llem,other,13:30,20/01/2019,0,1285
llem,other,14:00,20/01/2019,0,1285
llem,other,14:30,20/01/2019,0,1285
llem,other,15:00,20/01/2019,0,1285
llem,other,15:30,20/01/2019,0,1285
llem,other,16:00,20/01/2019,0,1285
llem,other,16:30,20/01/2019,0,1285
llem,other,17:00,20/01/2019,0,1285
llem,other,17:30,20/01/2019,0,1285
llem,other,18:00,20/01/2019,0,1285
llem,other,18:30,20/01/2019,0,1285
llem,other,19:00,20/01/2019,0,1285
llem,other,19:30,20/01/2019,0,1285
llem,other,20:00,20/01/2019,0,1285
llem,other,20:30,20/01/2019,0,1285
llem,other,21:00,20/01/2019,0,1285
llem,other,21:30,20/01/2019,0,1285
llem,other,22:00,20/01/2019,0,1285
llem,other,22:30,20/01/2019,0,1285
llem,other,23:00,20/01/2019,0,1285
llem,other,23:30,20/01/2019,0,1285
llem,other,00:00,21/01/2019,0,1285
llem,other,00:30,21/01/2019,0,1285
llem,other,01:00,21/01/2019,0,1285
llem,other,01:30,21/01/2019,0,1285
llem,other,02:00,21/01/2019,0,1285
llem,other,02:30,21/01/2019,0,1285
llem,other,03:00,21/01/2019,0,1285
llem,other,03:30,21/01/2019,0,1285
llem,other,04:00,21/01/2019,0,1285
llem,other,04:30,21/01/2019,0,1285
llem,other,05:00,21/01/2019,0,1285
llem,other,05:30,21/01/2019,0,1285
llem,other,06:00,21/01/2019,0,1285
llem,other,06:30,21/01/2019,0,1285
llem,other,07:00,21/01/2019,0,1285
llem,other,07:30,21/01/2019,0,1285
llem,other,08:00,21/01/2019,0,1285
llem,other,08:30,21/01/2019,0,1285
