date;year;month;week;day;institution;entrees;sorties;visiteurs;sumentrees;sumsorties;sumvisiteurs;Totalentrees
2019-01-06;2019;1;1;6;BU Manufacture - Lyon 3;563;563;64.3889;441365;441365;645402.3685000004;559686
2019-01-07;2019;1;2;7;BU Manufacture - Lyon 3;2570;2570;243.1724;443935;443935;645645.5409000005;559686
2019-01-08;2019;1;2;8;BU Manufacture - Lyon 3;2049;2049;185.0;445984;445984;645830.5409000005;559686
2019-01-09;2019;1;2;9;BU Manufacture - Lyon 3;2633;2633;197.8966;448617;448617;646028.4375000005;559686
2019-01-10;2019;1;2;10;BU Manufacture - Lyon 3;1740;1740;145.8276;450357;450357;646174.2651000004;559686
2019-01-11;2019;1;2;11;BU Manufacture - Lyon 3;1650;1650;137.1724;452007;452007;646311.4375000005;559686
2019-01-12;2019;1;2;12;BU Manufacture - Lyon 3;481;481;61.0588;452488;452488;646372.4963000005;559686
2019-01-13;2019;1;2;13;BU Manufacture - Lyon 3;625;625;120.1667;453113;453113;646492.6630000004;559686
2019-01-14;2019;1;3;14;BU Manufacture - Lyon 3;2677;2677;209.0;455790;455790;646701.6630000004;559686
2019-01-15;2019;1;3;15;BU Manufacture - Lyon 3;2521;2521;234.6552;458311;458311;646936.3182000004;559686
2019-01-16;2019;1;3;16;BU Manufacture - Lyon 3;2952;2952;230.8621;461263;461263;647167.1803000005;559686
2019-01-17;2019;1;3;17;BU Manufacture - Lyon 3;2684;2684;237.6552;463947;463947;647404.8355000005;559686
2019-01-18;2019;1;3;18;BU Manufacture - Lyon 3;2042;2042;181.3103;465989;465989;647586.1458000005;559686
2019-01-19;2019;1;3;19;BU Manufacture - Lyon 3;518;518;90.4118;466507;466507;647676.5576000005;559686
2019-01-20;2019;1;3;20;BU Manufacture - Lyon 3;617;617;119.5;467124;467124;647796.0576000005;559686
2019-01-21;2019;1;4;21;BU Manufacture - Lyon 3;3720;3720;246.5862;470844;470844;648042.6438000005;559686
2019-01-22;2019;1;4;22;BU Manufacture - Lyon 3;3502;3502;305.2414;474346;474346;648347.8852000006;559686
2019-01-23;2019;1;4;23;BU Manufacture - Lyon 3;3869;3869;338.4138;478215;478215;648686.2990000006;559686
2019-01-24;2019;1;4;24;BU Manufacture - Lyon 3;3921;3921;382.8621;482136;482136;649069.1611000006;559686
2019-01-25;2019;1;4;25;BU Manufacture - Lyon 3;2683;2683;234.3448;484819;484819;649303.5059000006;559686
2019-01-26;2019;1;4;26;BU Manufacture - Lyon 3;593;593;106.3529;485412;485412;649409.8588000006;559686
2019-01-27;2019;1;4;27;BU Manufacture - Lyon 3;667;667;118.1667;486079;486079;649528.0255000006;559686
2019-01-28;2019;1;5;28;BU Manufacture - Lyon 3;4409;4409;319069.0;490488;490488;968597.0255000006;559686
2019-01-29;2019;1;5;29;BU Manufacture - Lyon 3;4469;4469;380.2414;494957;494957;968977.2669000006;559686
2019-01-30;2019;1;5;30;BU Manufacture - Lyon 3;4529;4529;354.3103;499486;499486;969331.5772000006;559686
2019-01-31;2019;1;5;31;BU Manufacture - Lyon 3;4240;4240;526.1379;503726;503726;969857.7151000006;559686
2019-02-01;2019;2;5;1;BU Manufacture - Lyon 3;3131;3131;269.1034;506857;506857;970126.8185000006;559686
2019-02-02;2019;2;5;2;BU Manufacture - Lyon 3;1047;1047;90.4118;507904;507904;970217.2303000006;559686
2019-02-03;2019;2;5;3;BU Manufacture - Lyon 3;738;738;158.3889;508642;508642;970375.6192000007;559686
2019-02-04;2019;2;6;4;BU Manufacture - Lyon 3;4909;4909;392.4138;513551;513551;970768.0330000006;559686
2019-02-05;2019;2;6;5;BU Manufacture - Lyon 3;5355;5355;455.4483;518906;518906;971223.4813000007;559686
2019-02-06;2019;2;6;6;BU Manufacture - Lyon 3;5136;5136;468.4828;524042;524042;971691.9641000007;559686
2019-02-07;2019;2;6;7;BU Manufacture - Lyon 3;5141;5141;444.4828;529183;529183;972136.4469000007;559686
2019-02-08;2019;2;6;8;BU Manufacture - Lyon 3;3844;3844;307.2414;533027;533027;972443.6883000007;559686
2019-02-09;2019;2;6;9;BU Manufacture - Lyon 3;958;958;151.5294;533985;533985;972595.2177000007;559686
2019-02-10;2019;2;6;10;BU Manufacture - Lyon 3;918;918;165.7222;534903;534903;972760.9399000007;559686
2019-02-11;2019;2;7;11;BU Manufacture - Lyon 3;5332;5332;455.3793;540235;540235;973216.3192000007;559686
2019-02-12;2019;2;7;12;BU Manufacture - Lyon 3;5423;5423;467931.0;545658;545658;1441147.3192000007;559686
2019-02-13;2019;2;7;13;BU Manufacture - Lyon 3;5224;5224;426.2759;550882;550882;1441573.5951000007;559686
2019-02-14;2019;2;7;14;BU Manufacture - Lyon 3;4449;4449;374.2759;555331;555331;1441947.8710000007;559686
2019-02-15;2019;2;7;15;BU Manufacture - Lyon 3;3322;3322;226.3448;558653;558653;1442174.2158000008;559686
2019-02-16;2019;2;7;16;BU Manufacture - Lyon 3;585;585;79.4118;559238;559238;1442253.6276000007;559686
2019-02-17;2019;2;7;17;BU Manufacture - Lyon 3;448;448;89.2778;559686;559686;1442342.9054000007;559686
2018-09-01;2018;9;35;1;BU Odontologie;0;0;0.0;0;0;0.0;16434
2018-09-02;2018;9;35;2;BU Odontologie;0;0;0.0;0;0;0.0;16434
2018-09-03;2018;9;36;3;BU Odontologie;21;21;1.6;21;21;1.6;16434
2018-09-04;2018;9;36;4;BU Odontologie;17;17;0.5;38;38;2.1;16434
2018-09-05;2018;9;36;5;BU Odontologie;21;21;2.4;59;59;4.5;16434
2018-09-06;2018;9;36;6;BU Odontologie;23;23;1.2;82;82;5.7;16434
2018-09-07;2018;9;36;7;BU Odontologie;22;22;1.9;104;104;7.6;16434
2018-09-08;2018;9;36;8;BU Odontologie;0;0;0.0;104;104;7.6;16434
2018-09-09;2018;9;36;9;BU Odontologie;0;0;0.0;104;104;7.6;16434
2018-09-10;2018;9;37;10;BU Odontologie;58;58;9.7;162;162;17.299999999999997;16434
2018-09-11;2018;9;37;11;BU Odontologie;48;48;5.5;210;210;22.799999999999997;16434
2018-09-12;2018;9;37;12;BU Odontologie;29;29;1.4;239;239;24.199999999999996;16434
2018-09-13;2018;9;37;13;BU Odontologie;38;38;8.3;277;277;32.5;16434
2018-09-14;2018;9;37;14;BU Odontologie;39;39;1.0;316;316;33.5;16434
2018-09-15;2018;9;37;15;BU Odontologie;0;0;0.0;316;316;33.5;16434
2018-09-16;2018;9;37;16;BU Odontologie;0;0;0.0;316;316;33.5;16434
2018-09-17;2018;9;38;17;BU Odontologie;191;191;17.8889;507;507;51.3889;16434
2018-09-18;2018;9;38;18;BU Odontologie;131;131;14.4444;638;638;65.8333;16434
2018-09-19;2018;9;38;19;BU Odontologie;121;121;13.8889;759;759;79.72219999999999;16434
2018-09-20;2018;9;38;20;BU Odontologie;147;147;15.8889;906;906;95.6111;16434
2018-09-21;2018;9;38;21;BU Odontologie;46;46;1.9444;952;952;97.5555;16434
2018-09-22;2018;9;38;22;BU Odontologie;0;0;0.0;952;952;97.5555;16434
2018-09-23;2018;9;38;23;BU Odontologie;0;0;0.0;952;952;97.5555;16434
2018-09-24;2018;9;39;24;BU Odontologie;152;152;15.9444;1104;1104;113.4999;16434
2018-09-25;2018;9;39;25;BU Odontologie;265;265;27.1667;1369;1369;140.6666;16434
2018-09-26;2018;9;39;26;BU Odontologie;141;141;8.8333;1510;1510;149.4999;16434
2018-09-27;2018;9;39;27;BU Odontologie;130;130;6.8889;1640;1640;156.3888;16434
2018-09-28;2018;9;39;28;BU Odontologie;79;79;7.1667;1719;1719;163.5555;16434
2018-09-29;2018;9;39;29;BU Odontologie;0;0;0.0;1719;1719;163.5555;16434
2018-09-30;2018;9;39;30;BU Odontologie;0;0;0.0;1719;1719;163.5555;16434
2018-10-01;2018;10;40;1;BU Odontologie;164;164;27.1;1883;1883;190.6555;16434
2018-10-02;2018;10;40;2;BU Odontologie;199;199;22.45;2082;2082;213.10549999999998;16434
2018-10-03;2018;10;40;3;BU Odontologie;224;224;24.25;2306;2306;237.35549999999998;16434
2018-10-04;2018;10;40;4;BU Odontologie;110;110;11.4;2416;2416;248.75549999999998;16434
2018-10-05;2018;10;40;5;BU Odontologie;96;96;8.3333;2512;2512;257.0888;16434
2018-10-06;2018;10;40;6;BU Odontologie;0;0;0.0;2512;2512;257.0888;16434
2018-10-07;2018;10;40;7;BU Odontologie;0;0;0.0;2512;2512;257.0888;16434
2018-10-08;2018;10;41;8;BU Odontologie;270;270;32.25;2782;2782;289.3388;16434
2018-10-09;2018;10;41;9;BU Odontologie;155;155;16.8;2937;2937;306.1388;16434
2018-10-10;2018;10;41;10;BU Odontologie;155;155;22.15;3092;3092;328.2888;16434
2018-10-11;2018;10;41;11;BU Odontologie;142;142;17.4;3234;3234;345.68879999999996;16434
2018-10-12;2018;10;41;12;BU Odontologie;152;152;13.9444;3386;3386;359.63319999999993;16434
2018-10-13;2018;10;41;13;BU Odontologie;0;0;0.0;3386;3386;359.63319999999993;16434
2018-10-14;2018;10;41;14;BU Odontologie;0;0;0.0;3386;3386;359.63319999999993;16434
2018-10-15;2018;10;42;15;BU Odontologie;285;285;37.0;3671;3671;396.63319999999993;16434
2018-10-16;2018;10;42;16;BU Odontologie;201;201;18.95;3872;3872;415.5831999999999;16434
2018-10-17;2018;10;42;17;BU Odontologie;193;193;15.1;4065;4065;430.68319999999994;16434
2018-10-18;2018;10;42;18;BU Odontologie;171;171;16.5;4236;4236;447.18319999999994;16434
2018-10-19;2018;10;42;19;BU Odontologie;139;139;15.1111;4375;4375;462.29429999999996;16434
2018-10-20;2018;10;42;20;BU Odontologie;0;0;0.0;4375;4375;462.29429999999996;16434
2018-10-21;2018;10;42;21;BU Odontologie;0;0;0.0;4375;4375;462.29429999999996;16434
2018-10-22;2018;10;43;22;BU Odontologie;310;310;27.05;4685;4685;489.3443;16434
2018-10-23;2018;10;43;23;BU Odontologie;192;192;20.85;4877;4877;510.1943;16434
2018-10-24;2018;10;43;24;BU Odontologie;139;139;16.6;5016;5016;526.7943;16434
2018-10-25;2018;10;43;25;BU Odontologie;212;212;22.5;5228;5228;549.2943;16434
2018-10-26;2018;10;43;26;BU Odontologie;128;128;14.3333;5356;5356;563.6276;16434
2018-10-27;2018;10;43;27;BU Odontologie;0;0;0.0;5356;5356;563.6276;16434
2018-10-28;2018;10;43;28;BU Odontologie;0;0;0.0;5356;5356;563.6276;16434
2018-10-29;2018;10;44;29;BU Odontologie;373;373;36.05;5729;5729;599.6776;16434
2018-10-30;2018;10;44;30;BU Odontologie;273;273;31.85;6002;6002;631.5276;16434
2018-10-31;2018;10;44;31;BU Odontologie;145;145;11.75;6147;6147;643.2776;16434
2018-11-01;2018;11;44;1;BU Odontologie;0;0;0.0;6147;6147;643.2776;16434
2018-11-02;2018;11;44;2;BU Odontologie;120;120;16.1667;6267;6267;659.4443;16434
2018-11-03;2018;11;44;3;BU Odontologie;0;0;0.0;6267;6267;659.4443;16434
2018-11-04;2018;11;44;4;BU Odontologie;0;0;0.0;6267;6267;659.4443;16434
2018-11-05;2018;11;45;5;BU Odontologie;325;325;38.6;6592;6592;698.0443;16434
2018-11-06;2018;11;45;6;BU Odontologie;236;236;23.0;6828;6828;721.0443;16434
2018-11-07;2018;11;45;7;BU Odontologie;190;190;20.3;7018;7018;741.3443;16434
2018-11-08;2018;11;45;8;BU Odontologie;177;177;19.6;7195;7195;760.9443;16434
2018-11-09;2018;11;45;9;BU Odontologie;134;134;11.3333;7329;7329;772.2776;16434
2018-11-10;2018;11;45;10;BU Odontologie;0;0;0.0;7329;7329;772.2776;16434
2018-11-11;2018;11;45;11;BU Odontologie;0;0;0.0;7329;7329;772.2776;16434
2018-11-12;2018;11;46;12;BU Odontologie;229;229;27.55;7558;7558;799.8276;16434
2018-11-13;2018;11;46;13;BU Odontologie;188;188;23.5;7746;7746;823.3276;16434
2018-11-14;2018;11;46;14;BU Odontologie;168;168;23.4;7914;7914;846.7275999999999;16434
2018-11-15;2018;11;46;15;BU Odontologie;167;167;20.0;8081;8081;866.7275999999999;16434
2018-11-16;2018;11;46;16;BU Odontologie;164;164;13.7222;8245;8245;880.4498;16434
2018-11-17;2018;11;46;17;BU Odontologie;0;0;0.0;8245;8245;880.4498;16434
2018-11-18;2018;11;46;18;BU Odontologie;0;0;0.0;8245;8245;880.4498;16434
2018-11-19;2018;11;47;19;BU Odontologie;296;296;35.4;8541;8541;915.8498;16434
2018-11-20;2018;11;47;20;BU Odontologie;263;263;31.2;8804;8804;947.0498;16434
2018-11-21;2018;11;47;21;BU Odontologie;223;223;26.9;9027;9027;973.9498;16434
2018-11-22;2018;11;47;22;BU Odontologie;109;109;12.45;9136;9136;986.3998;16434
2018-11-23;2018;11;47;23;BU Odontologie;114;114;6.5556;9250;9250;992.9554;16434
2018-11-24;2018;11;47;24;BU Odontologie;0;0;0.0;9250;9250;992.9554;16434
2018-11-25;2018;11;47;25;BU Odontologie;0;0;0.0;9250;9250;992.9554;16434
2018-11-26;2018;11;48;26;BU Odontologie;270;270;24.45;9520;9520;1017.4054000000001;16434
2018-11-27;2018;11;48;27;BU Odontologie;227;227;22.95;9747;9747;1040.3554000000001;16434
2018-11-28;2018;11;48;28;BU Odontologie;229;229;21.95;9976;9976;1062.3054000000002;16434
2018-11-29;2018;11;48;29;BU Odontologie;160;160;13.9;10136;10136;1076.2054000000003;16434
2018-11-30;2018;11;48;30;BU Odontologie;137;137;9.6111;10273;10273;1085.8165000000004;16434
2018-12-01;2018;12;48;1;BU Odontologie;0;0;0.0;10273;10273;1085.8165000000004;16434
2018-12-02;2018;12;48;2;BU Odontologie;0;0;0.0;10273;10273;1085.8165000000004;16434
2018-12-03;2018;12;49;3;BU Odontologie;273;273;32.1;10546;10546;1117.9165000000003;16434
2018-12-04;2018;12;49;4;BU Odontologie;341;341;34.5;10887;10887;1152.4165000000003;16434
2018-12-05;2018;12;49;5;BU Odontologie;230;230;24.3;11117;11117;1176.7165000000002;16434
2018-12-06;2018;12;49;6;BU Odontologie;230;230;18.3;11347;11347;1195.0165000000002;16434
2018-12-07;2018;12;49;7;BU Odontologie;244;244;27.9444;11591;11591;1222.9609000000003;16434
2018-12-08;2018;12;49;8;BU Odontologie;0;0;0.0;11591;11591;1222.9609000000003;16434
2018-12-09;2018;12;49;9;BU Odontologie;0;0;0.0;11591;11591;1222.9609000000003;16434
2018-12-10;2018;12;50;10;BU Odontologie;304;304;23.1;11895;11895;1246.0609000000002;16434
2018-12-11;2018;12;50;11;BU Odontologie;154;154;15.95;12049;12049;1262.0109000000002;16434
2018-12-12;2018;12;50;12;BU Odontologie;274;274;28.2;12323;12323;1290.2109000000003;16434
2018-12-13;2018;12;50;13;BU Odontologie;132;132;16.1;12455;12455;1306.3109000000002;16434
2018-12-14;2018;12;50;14;BU Odontologie;87;87;10.0;12542;12542;1316.3109000000002;16434
2018-12-15;2018;12;50;15;BU Odontologie;0;0;0.0;12542;12542;1316.3109000000002;16434
2018-12-16;2018;12;50;16;BU Odontologie;0;0;0.0;12542;12542;1316.3109000000002;16434
2018-12-17;2018;12;51;17;BU Odontologie;118;118;16.45;12660;12660;1332.7609000000002;16434
2018-12-18;2018;12;51;18;BU Odontologie;113;113;13.35;12773;12773;1346.1109000000001;16434
2018-12-19;2018;12;51;19;BU Odontologie;69;69;6.65;12842;12842;1352.7609000000002;16434
2018-12-20;2018;12;51;20;BU Odontologie;54;54;4.3;12896;12896;1357.0609000000002;16434
2018-12-21;2018;12;51;21;BU Odontologie;46;46;2.3889;12942;12942;1359.4498;16434
2018-12-22;2018;12;51;22;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-23;2018;12;51;23;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-24;2018;12;52;24;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-25;2018;12;52;25;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-26;2018;12;52;26;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-27;2018;12;52;27;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-28;2018;12;52;28;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-29;2018;12;52;29;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-30;2018;12;52;30;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2018-12-31;2018;12;1;31;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-01;2019;1;1;1;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-02;2019;1;1;2;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-03;2019;1;1;3;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-04;2019;1;1;4;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-05;2019;1;1;5;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-06;2019;1;1;6;BU Odontologie;0;0;0.0;12942;12942;1359.4498;16434
2019-01-07;2019;1;2;7;BU Odontologie;72;72;6.55;13014;13014;1365.9998;16434
2019-01-08;2019;1;2;8;BU Odontologie;57;57;5.3;13071;13071;1371.2998;16434
2019-01-09;2019;1;2;9;BU Odontologie;59;59;6.25;13130;13130;1377.5498;16434
2019-01-10;2019;1;2;10;BU Odontologie;65;65;4.0;13195;13195;1381.5498;16434
2019-01-11;2019;1;2;11;BU Odontologie;29;29;3.0;13224;13224;1384.5498;16434
2019-01-12;2019;1;2;12;BU Odontologie;0;0;0.0;13224;13224;1384.5498;16434
2019-01-13;2019;1;2;13;BU Odontologie;0;0;0.0;13224;13224;1384.5498;16434
2019-01-14;2019;1;3;14;BU Odontologie;111;111;11.85;13335;13335;1396.3998;16434
2019-01-15;2019;1;3;15;BU Odontologie;124;124;14.2;13459;13459;1410.5998;16434
2019-01-16;2019;1;3;16;BU Odontologie;106;106;13.9;13565;13565;1424.4998;16434
2019-01-17;2019;1;3;17;BU Odontologie;115;115;10.45;13680;13680;1434.9498;16434
2019-01-18;2019;1;3;18;BU Odontologie;82;82;5.7222;13762;13762;1440672;16434
2019-01-19;2019;1;3;19;BU Odontologie;0;0;0.0;13762;13762;1440672;16434
2019-01-20;2019;1;3;20;BU Odontologie;0;0;0.0;13762;13762;1440672;16434
2019-01-21;2019;1;4;21;BU Odontologie;200;200;23.75;13962;13962;1464422;16434
2019-01-22;2019;1;4;22;BU Odontologie;176;176;19.7;14138;14138;1484122;16434
2019-01-23;2019;1;4;23;BU Odontologie;92;92;12.05;14230;14230;1496172;16434
2019-01-24;2019;1;4;24;BU Odontologie;75;75;7.0;14305;14305;1503172;16434
2019-01-25;2019;1;4;25;BU Odontologie;86;86;6.1667;14391;14391;1509.3387;16434
2019-01-26;2019;1;4;26;BU Odontologie;0;0;0.0;14391;14391;1509.3387;16434
2019-01-27;2019;1;4;27;BU Odontologie;0;0;0.0;14391;14391;1509.3387;16434
2019-01-28;2019;1;5;28;BU Odontologie;158;158;16.25;14549;14549;1525.5887;16434
2019-01-29;2019;1;5;29;BU Odontologie;157;157;16.55;14706;14706;1542.1387;16434
2019-01-30;2019;1;5;30;BU Odontologie;92;92;7.95;14798;14798;1550.0887;16434
2019-01-31;2019;1;5;31;BU Odontologie;94;94;10.25;14892;14892;1560.3387;16434
2019-02-01;2019;2;5;1;BU Odontologie;95;95;11.6667;14987;14987;1572.0054;16434
2019-02-02;2019;2;5;2;BU Odontologie;0;0;0.0;14987;14987;1572.0054;16434
2019-02-03;2019;2;5;3;BU Odontologie;0;0;0.0;14987;14987;1572.0054;16434
2019-02-04;2019;2;6;4;BU Odontologie;197;197;25.6;15184;15184;1597.6054;16434
2019-02-05;2019;2;6;5;BU Odontologie;118;118;11.4;15302;15302;1609.0054;16434
2019-02-06;2019;2;6;6;BU Odontologie;151;151;18.45;15453;15453;1627.4554;16434
2019-02-07;2019;2;6;7;BU Odontologie;107;107;8.1;15560;15560;1635.5554;16434
2019-02-08;2019;2;6;8;BU Odontologie;105;105;9.2222;15665;15665;1644.7776;16434
2019-02-09;2019;2;6;9;BU Odontologie;0;0;0.0;15665;15665;1644.7776;16434
2019-02-10;2019;2;6;10;BU Odontologie;0;0;0.0;15665;15665;1644.7776;16434
2019-02-11;2019;2;7;11;BU Odontologie;195;195;24.4;15860;15860;1669.1776;16434
2019-02-12;2019;2;7;12;BU Odontologie;178;178;18.3;16038;16038;1687.4776;16434
2019-02-13;2019;2;7;13;BU Odontologie;201;201;27.25;16239;16239;1714.7276;16434
2019-02-14;2019;2;7;14;BU Odontologie;97;97;12.1;16336;16336;1726.8275999999998;16434
2019-02-15;2019;2;7;15;BU Odontologie;98;98;9.2222;16434;16434;1736.0497999999998;16434
2019-02-16;2019;2;7;16;BU Odontologie;0;0;0.0;16434;16434;1736.0497999999998;16434
2019-02-17;2019;2;7;17;BU Odontologie;0;0;0.0;16434;16434;1736.0497999999998;16434
2018-09-01;2018;9;35;1;BU Rockefeller;0;0;0.0;0;0;0.0;517979
2018-09-02;2018;9;35;2;BU Rockefeller;0;0;0.0;0;0;0.0;517979
2018-09-03;2018;9;36;3;BU Rockefeller;1915;1915;189.25;1915;1915;189.25;517979
2018-09-04;2018;9;36;4;BU Rockefeller;2151;2151;213.1;4066;4066;402.35;517979
2018-09-05;2018;9;36;5;BU Rockefeller;2669;2669;125.8;6735;6735;528.15;517979
2018-09-06;2018;9;36;6;BU Rockefeller;2557;2557;276.9;9292;9292;805.05;517979
2018-09-07;2018;9;36;7;BU Rockefeller;2232;2232;201.45;11524;11524;1006.5;517979
2018-09-08;2018;9;36;8;BU Rockefeller;0;0;0.0;11524;11524;1006.5;517979
2018-09-09;2018;9;36;9;BU Rockefeller;0;0;0.0;11524;11524;1006.5;517979
2018-09-10;2018;9;37;10;BU Rockefeller;2823;2823;329.95;14347;14347;1336.45;517979
2018-09-11;2018;9;37;11;BU Rockefeller;3063;3063;360.2;17410;17410;1696.65;517979
2018-09-12;2018;9;37;12;BU Rockefeller;2767;2767;324.45;20177;20177;2021.1000000000001;517979
2018-09-13;2018;9;37;13;BU Rockefeller;4028;4028;364.6;24205;24205;2385.7000000000003;517979
2018-09-14;2018;9;37;14;BU Rockefeller;3547;3547;296.5333;27752;27752;2682.2333000000003;517979
2018-09-15;2018;9;37;15;BU Rockefeller;2047;2047;245.0417;29799;29799;2927.2750000000005;517979
2018-09-16;2018;9;37;16;BU Rockefeller;1458;1458;220.9091;31257;31257;3148.1841000000004;517979
2018-09-17;2018;9;38;17;BU Rockefeller;4085;4085;351.6667;35342;35342;3499.8508;517979
2018-09-18;2018;9;38;18;BU Rockefeller;4219;4219;376.7;39561;39561;3876.5508;517979
2018-09-19;2018;9;38;19;BU Rockefeller;4312;4312;356.6667;43873;43873;4233.2175;517979
2018-09-20;2018;9;38;20;BU Rockefeller;4226;4226;355.7;48099;48099;4588.9175;517979
2018-09-21;2018;9;38;21;BU Rockefeller;3245;3245;263.9333;51344;51344;4852.850799999999;517979
2018-09-22;2018;9;38;22;BU Rockefeller;2185;2185;264.9167;53529;53529;5117.767499999999;517979
2018-09-23;2018;9;38;23;BU Rockefeller;1378;1378;193.2273;54907;54907;5310.994799999999;517979
2018-09-24;2018;9;39;24;BU Rockefeller;4559;4559;352.5;59466;59466;5663.494799999999;517979
2018-09-25;2018;9;39;25;BU Rockefeller;4744;4744;371.4667;64210;64210;6034.9614999999985;517979
2018-09-26;2018;9;39;26;BU Rockefeller;4690;4690;377.0333;68900;68900;6411.994799999999;517979
2018-09-27;2018;9;39;27;BU Rockefeller;4780;4780;394.0;73680;73680;6805.994799999999;517979
2018-09-28;2018;9;39;28;BU Rockefeller;3811;3811;319.7;77491;77491;7125.694799999998;517979
2018-09-29;2018;9;39;29;BU Rockefeller;2632;2632;333.0417;80123;80123;7458.736499999998;517979
2018-09-30;2018;9;39;30;BU Rockefeller;1735;1735;245.7273;81858;81858;7704.463799999998;517979
2018-10-01;2018;10;40;1;BU Rockefeller;2295;2295;258.2222;84153;84153;7962.685999999998;517979
2018-10-02;2018;10;40;2;BU Rockefeller;4814;4814;417.7667;88967;88967;8380.452699999998;517979
2018-10-03;2018;10;40;3;BU Rockefeller;4812;4812;379.0333;93779;93779;8759.485999999997;517979
2018-10-04;2018;10;40;4;BU Rockefeller;4544;4544;377.6333;98323;98323;9137.119299999997;517979
2018-10-05;2018;10;40;5;BU Rockefeller;3983;3983;335.9;102306;102306;9473.019299999996;517979
2018-10-06;2018;10;40;6;BU Rockefeller;2826;2826;347.2917;105132;105132;9820.310999999996;517979
